Store_ID,Name,State,City,County_Name,Zip,Address,Interstate_or_Highway,Latitude,Longitude,Parking_Spaces,Diesel_Lanes,Bulk_DEF_Lanes,Unleaded,Midgrade,Premium,Diesel,Biodiesel,Bulk_Propane,CNG,EV_Level2,EV_Level3,EV_Tesla_Level2,EV_Tesla_Level3,Showers,Laundry,Overnight_Parking,Private_Showers,Tire_Care,Dog_Park,RF_Service,Restaurant,ATM,Propane_Tank_Exchange,RV_Dump,Light_Mechanical,All_Major_Credit_Cards,Apple_Pay,Samsung_Pay,Cash_Accepted,EBT_SNAP,Comdata,Fleet_One,ComCheck,Love_Express,Voyager,T-Chek,Debit,Android_Pay,My_Love_Rewards,Loves_Gift Card,NRI_ID,NRI_Value_Composite,NRI_Score_Composite,NRI_Rating_Composite,NRI_State_Percentile_Composite,Population_2020,Building_Value,Agriculture_Value,Area_sq_mi,State_FIPS_Code,County_FIPS_Code,State_County_FIPS_Code,TARGET_FID,OBJECTID,JOIN_FID,Shape_Length,Shape_Area
,NHS,Oregon,,Marion,,,,44.739513,-123.051095,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C41047,152180342.1,96.754693,Relatively High,91.666667,344064,62809932114,804675439,1203.378171,,47,41047,1267,,2233,614608.5438,6150687023
,NHS,Oregon,,Marion,,,,44.740645,-123.053267,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C41047,152180342.1,96.754693,Relatively High,91.666667,344064,62809932114,804675439,1203.378171,,47,41047,1268,,2233,614608.5438,6150687023
,NHS,Washington,,Clark,,,,45.79915,-122.68061,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C53011,119184126.5,95.832008,Relatively High,89.74359,503148,80039689085,54725126,662.217297,,11,53011,1655,,2960,285277.129,3490352277
,NHS,Washington,,Snohomish,,,,48.16885,-122.18887,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C53061,220110752.8,97.900095,Relatively High,94.871795,827611,1.46472E+11,180734966,2217.918645,,61,53061,1696,,2985,649810.8964,12196754242
,NHS,Louisiana,,Calcasieu,,,,30.143621,-93.664537,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C22019,159546984.3,96.913777,Relatively High,92.1875,216652,42279240426,29560204,1105.210274,,19,22019,561,,1124,364229.9919,3808727566
,NHS,Louisiana,,Tangipahoa,,,,30.47903,-90.521217,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C22105,127528434,96.150175,Relatively High,85.9375,132858,20728581865,48617413,852.467804,,105,22105,567,,1167,277212.1764,2849594073
,NHS,Louisiana,,Tangipahoa,,,,30.479778,-90.521505,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C22105,127528434,96.150175,Relatively High,85.9375,132858,20728581865,48617413,852.467804,,105,22105,568,,1167,277212.1764,2849594073
,NHS,Mississippi,,Jackson,,,,30.462394,-88.434293,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C28059,123244996.1,95.991091,Relatively High,98.780488,143149,23069757778,8766459,1053.936706,,59,28059,825,,1432,519094.5359,2595157929
,NHS,North Carolina,,Craven,,,,35.136493,-77.169379,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C37049,138492517.4,96.404709,Relatively High,96,100042,17364285217,82132321,781.088962,,49,37049,917,,1916,632820.6858,2796426078
,NHS,New Jersey,,Atlantic,,,,39.470862,-74.52897,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C34001,159605739.7,96.945593,Relatively High,90.47619,274261,61387375735,138406740,678.617685,,1,34001,1009,,1776,985522.7353,2457039554
,NHS,Nevada,,Clark,,,,36.693454,-114.502026,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C32003,439629071.2,99.300032,Relatively High,100,2260510,3.9536E+11,14510536,8142.300135,,3,32003,1065,,1750,916024.9365,32141773662
,NHS,Nevada,,Clark,,,,36.697489,-114.495532,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C32003,439629071.2,99.300032,Relatively High,100,2260510,3.9536E+11,14510536,8142.300135,,3,32003,1066,,1750,916024.9365,32141773662
,NHS,Nevada,,Clark,,,,36.777572,-114.266617,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C32003,439629071.2,99.300032,Relatively High,100,2260510,3.9536E+11,14510536,8142.300135,,3,32003,1067,,1750,916024.9365,32141773662
,NHS,Nevada,,Clark,,,,36.779172,-114.267053,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C32003,439629071.2,99.300032,Relatively High,100,2260510,3.9536E+11,14510536,8142.300135,,3,32003,1068,,1750,916024.9365,32141773662
,NHS,California,,Imperial,,,,32.77356,-115.66869,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C06025,230450355,98.059179,Relatively High,70.689655,179319,33548773598,2133059124,4525.876689,,25,6025,76,,200,593100.3774,16558862264
,NHS,California,,San Bernardino,,,,34.808408,-115.219229,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C06071,1523897374,99.90455,Very High,96.551724,2179979,3.77607E+11,428886621,20308.2954,,71,6071,92,,223,1247020.459,77493886078
,NHS,California,,San Bernardino,,,,34.810218,-115.219528,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C06071,1523897374,99.90455,Very High,96.551724,2179979,3.77607E+11,428886621,20308.2954,,71,6071,93,,223,1247020.459,77493886078
,NHS,California,,Tulare,,,,36.492024,-119.521037,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C06107,117045494.3,95.768374,Relatively High,51.724138,472585,74473680893,5132532815,4887.12967,,107,6107,111,,241,645719.8875,19293351256
,NHS,Louisiana,,St. Tammany,,,,30.322347,-89.738273,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C22103,217806369.6,97.804645,Relatively High,95.3125,263870,43684772713,11474454,1106.683856,,103,22103,565,,1166,363158.1749,3071191372
,NHS,California,,Imperial,,,,32.774763,-115.669072,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C06025,230450355,98.059179,Relatively High,70.689655,179319,33548773598,2133059124,4525.876689,,25,6025,77,,200,593100.3774,16558862264
,NHS,California,,San Bernardino,,,,34.80032,-116.51969,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C06071,1523897374,99.90455,Very High,96.551724,2179979,3.77607E+11,428886621,20308.2954,,71,6071,90,,223,1247020.459,77493886078
,NHS,California,,San Bernardino,,,,34.80032,-116.51969,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C06071,1523897374,99.90455,Very High,96.551724,2179979,3.77607E+11,428886621,20308.2954,,71,6071,91,,223,1247020.459,77493886078
,NHS,California,,Monterey,,,,35.831174,-120.7585,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C06053,263588413.8,98.377346,Relatively High,75.862069,438599,76406937519,4721131468,3809.292638,,53,6053,105,,214,810798.528,13210634618
,NHS,California,,Humboldt,,,,41.09215,-124.15018,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C06023,160484185,97.009227,Relatively High,58.62069,135972,28044882733,222750445,4093.163593,,23,6023,150,,199,889134.9656,16148386246
,NHS,North Carolina,,Brunswick,,,,33.97525,-78.40539,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C37019,163797089.3,97.041044,Relatively High,97,136245,29944769692,52847384,1060.138363,,19,37019,909,,1901,923566.7862,3244692929
,NHS,Nevada,,Clark,,,,36.627297,-114.609413,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C32003,439629071.2,99.300032,Relatively High,100,2260510,3.9536E+11,14510536,8142.300135,,3,32003,1062,,1750,916024.9365,32141773662
,NHS,Nevada,,Clark,,,,36.628331,-114.610174,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C32003,439629071.2,99.300032,Relatively High,100,2260510,3.9536E+11,14510536,8142.300135,,3,32003,1063,,1750,916024.9365,32141773662
,NHS,Nevada,,Washoe,,,,39.5103,-119.937,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C32031,306403575.3,98.63188,Relatively High,94.117647,486264,88109495973,22870706,6606.905276,,31,32031,1078,,1763,1201785.763,28671692637
,NHS,Nevada,,Washoe,,,,39.603249,-119.336746,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C32031,306403575.3,98.63188,Relatively High,94.117647,486264,88109495973,22870706,6606.905276,,31,32031,1079,,1763,1201785.763,28671692637
,NHS,California,,Riverside,,,,33.610553,-114.900695,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C06065,1590497610,99.936367,Very High,98.275862,2416838,4.18736E+11,1068987536,7376.8054,,65,6065,81,,220,911303.1801,27426768238
,NHS,California,,Humboldt,,,,41.12515,-124.15081,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C06023,160484185,97.009227,Relatively High,58.62069,135972,28044882733,222750445,4093.163593,,23,6023,151,,199,889134.9656,16148386246
,NHS,South Carolina,,Horry,,,,33.88469,-78.599687,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C45051,348842410.2,98.981864,Relatively High,97.826087,348574,64550711964,100741318,1267.39253,,51,45051,1380,,2343,386718.1894,4313258264
,NHS,California,,Riverside,,,,33.67901,-115.96622,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C06065,1590497610,99.936367,Very High,98.275862,2416838,4.18736E+11,1068987536,7376.8054,,65,6065,82,,220,911303.1801,27426768238
,NHS,California,,Riverside,,,,33.67901,-115.96622,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C06065,1590497610,99.936367,Very High,98.275862,2416838,4.18736E+11,1068987536,7376.8054,,65,6065,83,,220,911303.1801,27426768238
,NHS,Massachusetts,,Middlesex,,,,42.311769,-71.365329,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C25017,126426889.7,96.118358,Relatively High,100,1629857,3.05517E+11,72660115,855.491961,,17,25017,603,,1227,478214.0577,4033661045
,NHS,Michigan,,Wayne,,,,42.324429,-83.080765,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C26163,151989358.3,96.691059,Relatively High,100,1792549,3.17491E+11,26530603,679.536606,,163,26163,665,,1314,432296.8814,2918690784
,NHS,Nevada,,Washoe,,,,39.5094,-119.937,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C32031,306403575.3,98.63188,Relatively High,94.117647,486264,88109495973,22870706,6606.905276,,31,32031,1077,,1763,1201785.763,28671692637
,NHS,California,,Riverside,,,,33.957868,-117.019804,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C06065,1590497610,99.936367,Very High,98.275862,2416838,4.18736E+11,1068987536,7376.8054,,65,6065,86,,220,911303.1801,27426768238
,NHS,California,,Santa Barbara,,,,34.48515,-120.22907,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C06083,460842142.2,99.395482,Relatively High,84.482759,447998,78453531276,1743363613,3825.928757,,83,6083,89,,229,838983.958,10544054427
,NHS,California,,San Mateo,,,,37.54151,-122.36744,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C06081,448904225.3,99.331849,Relatively High,82.758621,763661,1.5537E+11,91097620,748.42792,,81,6081,118,,228,361278.7621,1866865505
,NHS,Florida,,Monroe,,,,24.9546,-80.5813,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C12087,122306359.2,95.927458,Relatively High,65.671642,82390,18080802414,4513371,5342.964716,,87,12087,203,,365,4004516.117,3241138773
,NHS,California,,Santa Barbara,,,,34.485135,-120.228955,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C06083,460842142.2,99.395482,Relatively High,84.482759,447998,78453531276,1743363613,3825.928757,,83,6083,88,,229,838983.958,10544054427
,NHS,California,,Imperial,,,,32.737683,-114.890708,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C06025,230450355,98.059179,Relatively High,70.689655,179319,33548773598,2133059124,4525.876689,,25,6025,74,,200,593100.3774,16558862264
,NHS,Washington,,Snohomish,,,,48.023323,-122.109843,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C53061,220110752.8,97.900095,Relatively High,94.871795,827611,1.46472E+11,180734966,2217.918645,,61,53061,1694,,2985,649810.8964,12196754242
